event_id,match_id,match_label,period,time_start,time_end,frame_start,frame_end,player_id,player_name,team_id,team_shortname,event_subtype,x_start,y_start,x_end,y_end,channel_start,channel_end,third_start,third_end,penalty_area_start,penalty_area_end,distance_covered,speed_avg,speed_avg_band,trajectory_direction,targeted,received,received_in_space,dangerous,xthreat,team_in_possession_phase_type,team_out_of_possession_phase_type,high_intensity
1_0,1953632,CC Mariners v Melbourne City,1,00:03.1,00:05.3,41,63,104563,N. Atkinson,2380,Melbourne City,coming_short,-1.78,-7.53,-8.96,0.56,center,center,middle_third,middle_third,False,False,10.94,15.22,running,sideway_left,0.0,0.0,,0.0,0.0005,create,medium_block,False
1_1,1953632,CC Mariners v Melbourne City,1,00:03.7,00:04.8,47,58,795151,M. Memeti,2380,Melbourne City,run_ahead_of_the_ball,6.15,-23.61,12.45,-21.65,wide_right,wide_right,middle_third,middle_third,False,False,5.99,21.46,hsr,forward,0.0,0.0,,0.0,0.0054,create,medium_block,True
1_2,1953632,CC Mariners v Melbourne City,1,00:12.2,00:14.9,132,159,51051,C. Talbot,2380,Melbourne City,run_ahead_of_the_ball,-8.05,-31.94,4.32,-32.3,wide_right,wide_right,middle_third,middle_third,False,False,11.99,16.5,running,forward,1.0,1.0,1.0,0.0,0.0005,create,medium_block,False
1_3,1953632,CC Mariners v Melbourne City,1,00:14.7,00:15.4,157,164,104563,N. Atkinson,2380,Melbourne City,run_ahead_of_the_ball,5.15,-19.79,7.8,-21.47,half_space_right,wide_right,middle_third,middle_third,False,False,2.71,15.96,running,forward,0.0,0.0,,0.0,0.0028,create,medium_block,False
1_4,1953632,CC Mariners v Melbourne City,1,00:19.4,00:22.8,204,238,50992,K. Trewin,2380,Melbourne City,dropping_off,-8.1,-24.79,-22.36,-22.85,wide_right,wide_right,middle_third,defensive_third,False,False,15.95,16.84,running,backward,1.0,1.0,1.0,0.0,0.0002,create,medium_block,False
1_5,1953632,CC Mariners v Melbourne City,1,00:20.4,00:22.9,214,239,9520,S. Souprayen,2380,Melbourne City,dropping_off,-13.35,-1.34,-22.28,6.03,center,center,middle_third,defensive_third,False,False,11.2,16.66,running,backward,0.0,0.0,,0.0,0.0001,create,medium_block,False
1_6,1953632,CC Mariners v Melbourne City,1,00:42.7,00:44.4,437,454,795151,M. Memeti,2380,Melbourne City,coming_short,8.93,-4.85,4.33,-11.73,center,half_space_right,middle_third,middle_third,False,False,8.04,17.78,running,sideway_right,0.0,0.0,,0.0,0.0024,create,medium_block,False
1_7,1953632,CC Mariners v Melbourne City,1,01:04.2,01:05.5,652,665,51051,C. Talbot,2380,Melbourne City,run_ahead_of_the_ball,-8.27,-34.46,-2.52,-34.54,wide_right,wide_right,middle_third,middle_third,False,False,5.35,15.86,running,forward,0.0,0.0,,0.0,0.0005,create,medium_block,False
1_8,1953632,CC Mariners v Melbourne City,1,01:06.3,01:07.1,673,681,795151,M. Memeti,2380,Melbourne City,coming_short,9.12,-3.83,7.55,-7.05,center,center,middle_third,middle_third,False,False,3.59,15.99,running,sideway_right,0.0,0.0,,0.0,0.0035,create,medium_block,False
1_9,1953632,CC Mariners v Melbourne City,1,01:09.0,01:09.9,700,709,22937,Y. Cohen,2380,Melbourne City,run_ahead_of_the_ball,11.05,-17.46,14.79,-15.38,half_space_right,half_space_right,middle_third,middle_third,False,False,3.82,17.23,running,forward,0.0,0.0,,0.0,0.0074,create,medium_block,False
1_10,1953632,CC Mariners v Melbourne City,1,01:20.7,01:22.5,817,835,10549,T. Sainsbury,870,CC Mariners,dropping_off,-31.3,-11.02,-38.66,-14.48,half_space_right,half_space_right,defensive_third,defensive_third,False,False,8.14,16.18,running,backward,0.0,0.0,,0.0,0.0001,build_up,high_block,False
1_11,1953632,CC Mariners v Melbourne City,1,01:24.9,01:26.6,859,876,808609,B. Brandtman,870,CC Mariners,run_ahead_of_the_ball,-12.68,-15.87,-6.62,-23.32,half_space_right,wide_right,middle_third,middle_third,False,False,9.1,20.46,hsr,sideway_right,1.0,0.0,,0.0,0.0016,create,medium_block,True
1_12,1953632,CC Mariners v Melbourne City,1,01:27.8,01:31.4,888,924,11891,A. Behich,2380,Melbourne City,dropping_off,7.31,28.94,-7.95,32.03,wide_left,wide_left,middle_third,middle_third,False,False,15.65,15.63,running,backward,1.0,1.0,1.0,0.0,0.0002,create,medium_block,False
1_13,1953632,CC Mariners v Melbourne City,1,01:44.7,01:45.4,1057,1064,51051,C. Talbot,2380,Melbourne City,run_ahead_of_the_ball,-0.6,-34.37,2.41,-34.64,wide_right,wide_right,middle_third,middle_third,False,False,2.6,15.46,running,forward,0.0,0.0,,0.0,0.0011,create,medium_block,False
1_14,1953632,CC Mariners v Melbourne City,1,01:46.3,01:48.0,1073,1090,22937,Y. Cohen,2380,Melbourne City,behind,13.29,-21.56,21.87,-20.31,wide_right,wide_right,middle_third,attacking_third,False,False,8.44,18.51,running,forward,0.0,0.0,,0.0,0.0084,create,medium_block,False
1_15,1953632,CC Mariners v Melbourne City,1,01:47.5,01:49.4,1085,1104,51051,C. Talbot,2380,Melbourne City,run_ahead_of_the_ball,10.88,-34.49,19.88,-31.92,wide_right,wide_right,middle_third,attacking_third,False,False,8.92,17.87,running,forward,1.0,1.0,1.0,0.0,0.0017,create,medium_block,False
1_16,1953632,CC Mariners v Melbourne City,1,01:49.5,01:50.2,1105,1112,795151,M. Memeti,2380,Melbourne City,run_ahead_of_the_ball,25.83,-5.26,28.74,-6.03,center,center,attacking_third,attacking_third,False,False,2.59,15.43,running,forward,0.0,0.0,,1.0,0.0287,finish,low_block,False
1_17,1953632,CC Mariners v Melbourne City,1,01:49.5,01:51.5,1105,1125,22937,Y. Cohen,2380,Melbourne City,run_ahead_of_the_ball,26.88,-21.84,36.49,-28.67,wide_right,wide_right,attacking_third,attacking_third,False,False,11.87,21.28,hsr,forward,0.0,0.0,,0.0,0.0067,finish,low_block,True
1_18,1953632,CC Mariners v Melbourne City,1,03:02.9,03:04.2,1839,1852,808609,B. Brandtman,870,CC Mariners,pulling_wide,-12.44,-22.15,-15.89,-27.05,wide_right,wide_right,middle_third,middle_third,False,False,5.57,16.46,running,sideway_right,0.0,0.0,,0.0,0.0004,direct,defending_direct,False
1_19,1953632,CC Mariners v Melbourne City,1,04:08.6,04:10.9,2496,2519,50992,K. Trewin,2380,Melbourne City,dropping_off,-14.39,4.91,-18.25,-5.55,center,center,middle_third,defensive_third,False,False,10.76,17.39,running,sideway_right,0.0,0.0,,0.0,0.0002,create,medium_block,False
1_20,1953632,CC Mariners v Melbourne City,1,04:49.0,04:52.3,2900,2933,51051,C. Talbot,2380,Melbourne City,run_ahead_of_the_ball,3.33,-33.81,19.01,-28.42,wide_right,wide_right,middle_third,attacking_third,False,False,17.65,19.59,running,forward,0.0,0.0,,0.0,0.0058,direct,defending_direct,False
1_21,1953632,CC Mariners v Melbourne City,1,04:49.2,04:52.3,2902,2933,51681,S. Ugarković,2380,Melbourne City,behind,1.96,8.69,20.07,-3.24,center,center,middle_third,attacking_third,False,False,20.86,25.14,sprinting,forward,1.0,0.0,,1.0,0.0316,direct,defending_direct,True
1_22,1953632,CC Mariners v Melbourne City,1,04:50.1,04:51.9,2911,2929,795151,M. Memeti,2380,Melbourne City,coming_short,8.98,-0.69,5.6,-8.89,center,center,middle_third,middle_third,False,False,8.93,17.68,running,sideway_right,0.0,0.0,,0.0,0.0029,direct,defending_direct,False
1_23,1953632,CC Mariners v Melbourne City,1,05:20.2,05:21.2,3212,3222,51039,N. Smith,870,CC Mariners,dropping_off,-13.4,10.77,-17.1,13.22,half_space_left,half_space_left,middle_third,middle_third,False,False,4.44,15.85,running,backward,1.0,1.0,1.0,0.0,0.0007,create,medium_block,False
1_24,1953632,CC Mariners v Melbourne City,1,05:22.7,05:26.1,3237,3271,795508,H. Steele,870,CC Mariners,coming_short,-12.76,-0.34,-10.49,16.87,center,half_space_left,middle_third,middle_third,False,False,17.43,18.35,running,sideway_left,0.0,0.0,,0.0,0.0016,create,medium_block,False
1_25,1953632,CC Mariners v Melbourne City,1,05:49.5,05:52.3,3505,3533,771857,H. Politidis,2380,Melbourne City,behind,16.18,32.56,33.28,28.61,wide_left,wide_left,middle_third,attacking_third,False,False,17.69,22.57,hsr,forward,1.0,1.0,1.0,0.0,0.0106,direct,defending_direct,True
1_26,1953632,CC Mariners v Melbourne City,1,05:51.3,05:53.2,3523,3542,795151,M. Memeti,2380,Melbourne City,cross_receiver,23.12,7.45,32.92,8.35,center,center,attacking_third,attacking_third,False,False,9.41,18.56,running,forward,0.0,0.0,,1.0,0.0634,direct,defending_direct,False
1_27,1953632,CC Mariners v Melbourne City,1,06:25.4,06:28.2,3864,3892,771861,Z. Schreiber,2380,Melbourne City,coming_short,27.0,25.25,16.28,18.17,wide_left,half_space_left,attacking_third,middle_third,False,False,12.87,16.52,running,backward,0.0,0.0,,0.0,0.0035,create,medium_block,False
1_28,1953632,CC Mariners v Melbourne City,1,06:26.3,06:27.0,3873,3880,51051,C. Talbot,2380,Melbourne City,dropping_off,4.99,-4.01,1.13,-4.66,center,center,middle_third,middle_third,False,False,3.47,,,backward,0.0,0.0,,0.0,0.0007,create,medium_block,False
1_29,1953632,CC Mariners v Melbourne City,1,06:38.1,06:39.2,3991,4002,51681,S. Ugarković,2380,Melbourne City,run_ahead_of_the_ball,18.63,10.69,19.42,6.08,half_space_left,center,attacking_third,attacking_third,False,False,4.25,15.26,running,sideway_right,0.0,0.0,,0.0,0.0105,create,medium_block,False
1_30,1953632,CC Mariners v Melbourne City,1,06:50.4,06:54.9,4114,4159,51051,C. Talbot,2380,Melbourne City,overlap,14.29,-26.79,39.7,-22.35,wide_right,wide_right,middle_third,attacking_third,False,False,27.47,22.13,hsr,forward,0.0,0.0,,0.0,0.0179,quick_break,defending_quick_break,True
1_31,1953632,CC Mariners v Melbourne City,1,06:53.4,06:54.6,4144,4156,795151,M. Memeti,2380,Melbourne City,run_ahead_of_the_ball,29.32,-19.35,34.8,-18.05,half_space_right,half_space_right,attacking_third,attacking_third,False,False,5.64,16.75,running,forward,0.0,0.0,,1.0,0.0292,quick_break,defending_quick_break,False
1_32,1953632,CC Mariners v Melbourne City,1,06:56.7,06:57.5,4177,4185,51051,C. Talbot,2380,Melbourne City,coming_short,37.84,-20.65,34.67,-22.08,wide_right,wide_right,attacking_third,attacking_third,False,False,3.49,15.52,running,backward,1.0,1.0,0.0,0.0,0.0039,quick_break,defending_quick_break,False
1_33,1953632,CC Mariners v Melbourne City,1,06:59.0,07:00.2,4200,4212,22937,Y. Cohen,2380,Melbourne City,overlap,33.48,-30.44,39.21,-31.53,wide_right,wide_right,attacking_third,attacking_third,False,False,5.83,17.28,running,forward,1.0,1.0,0.0,0.0,0.0058,quick_break,defending_quick_break,False
1_34,1953632,CC Mariners v Melbourne City,1,07:22.9,07:25.8,4439,4468,11891,A. Behich,2380,Melbourne City,dropping_off,19.18,3.57,7.9,13.07,center,half_space_left,attacking_third,middle_third,False,False,14.83,18.9,running,backward,1.0,1.0,1.0,0.0,0.0011,create,medium_block,False
1_35,1953632,CC Mariners v Melbourne City,1,07:27.4,07:31.3,4484,4523,9520,S. Souprayen,2380,Melbourne City,dropping_off,2.59,-6.29,-2.8,9.86,center,half_space_left,middle_third,middle_third,False,False,16.63,15.73,running,sideway_left,0.0,0.0,,0.0,0.0009,finish,low_block,False
1_36,1953632,CC Mariners v Melbourne City,1,07:59.4,08:01.0,4804,4820,11891,A. Behich,2380,Melbourne City,coming_short,-12.72,8.43,-13.38,16.09,center,half_space_left,middle_third,middle_third,False,False,7.73,17.2,running,sideway_left,1.0,1.0,0.0,0.0,0.0012,create,medium_block,False
1_37,1953632,CC Mariners v Melbourne City,1,08:00.6,08:01.6,4816,4826,771857,H. Politidis,2380,Melbourne City,coming_short,1.95,22.42,-2.55,23.92,wide_left,wide_left,middle_third,middle_third,False,False,4.75,15.96,running,backward,0.0,0.0,,0.0,0.0013,create,medium_block,False
1_38,1953632,CC Mariners v Melbourne City,1,08:08.3,08:09.4,4893,4904,104563,N. Atkinson,2380,Melbourne City,pulling_half_space,-5.91,-9.32,-7.11,-14.53,half_space_right,half_space_right,middle_third,middle_third,False,False,4.95,17.31,running,sideway_right,0.0,0.0,,0.0,0.0009,build_up,high_block,False
1_39,1953632,CC Mariners v Melbourne City,1,08:10.1,08:12.0,4911,4930,771861,Z. Schreiber,2380,Melbourne City,coming_short,-17.17,-7.79,-20.82,-15.74,center,half_space_right,middle_third,defensive_third,False,False,8.48,16.76,running,sideway_right,1.0,1.0,1.0,0.0,0.0003,build_up,high_block,False
1_40,1953632,CC Mariners v Melbourne City,1,08:10.8,08:11.5,4918,4925,50992,K. Trewin,2380,Melbourne City,dropping_off,-27.47,-16.89,-30.11,-18.42,half_space_right,half_space_right,defensive_third,defensive_third,False,False,2.63,15.61,running,backward,0.0,0.0,,0.0,0.0001,build_up,high_block,False
1_41,1953632,CC Mariners v Melbourne City,1,08:30.1,08:31.4,5111,5124,10549,T. Sainsbury,870,CC Mariners,dropping_off,-21.05,-11.62,-26.43,-9.11,half_space_right,center,defensive_third,defensive_third,False,False,5.53,16.35,running,backward,0.0,0.0,,0.0,0.0003,direct,defending_direct,False
1_42,1953632,CC Mariners v Melbourne City,1,08:31.0,08:33.5,5120,5145,23930,S. Roux,870,CC Mariners,behind,4.7,-23.47,16.9,-15.28,wide_right,half_space_right,middle_third,middle_third,False,False,14.41,21.13,hsr,forward,1.0,1.0,0.0,0.0,0.0073,direct,defending_direct,True
1_43,1953632,CC Mariners v Melbourne City,1,09:04.5,09:07.0,5455,5480,51051,C. Talbot,2380,Melbourne City,run_ahead_of_the_ball,-12.09,-31.61,0.76,-30.92,wide_right,wide_right,middle_third,middle_third,False,False,12.71,18.94,running,forward,1.0,1.0,0.0,0.0,0.0006,create,medium_block,False
1_44,1953632,CC Mariners v Melbourne City,1,09:05.9,09:07.1,5469,5481,104563,N. Atkinson,2380,Melbourne City,run_ahead_of_the_ball,1.1,-17.71,6.16,-21.17,half_space_right,wide_right,middle_third,middle_third,False,False,6.14,18.34,running,forward,1.0,0.0,,0.0,0.0039,create,medium_block,False
1_45,1953632,CC Mariners v Melbourne City,1,09:33.3,09:36.6,5743,5776,104563,N. Atkinson,2380,Melbourne City,run_ahead_of_the_ball,18.27,-10.07,33.2,-9.76,half_space_right,half_space_right,attacking_third,attacking_third,False,False,14.7,16.45,running,forward,0.0,0.0,,1.0,0.0292,finish,low_block,False
1_46,1953632,CC Mariners v Melbourne City,1,09:46.5,09:49.5,5875,5905,51681,S. Ugarković,2380,Melbourne City,run_ahead_of_the_ball,27.86,5.25,37.88,18.11,center,half_space_left,attacking_third,attacking_third,False,True,16.53,19.65,running,sideway_left,1.0,1.0,1.0,0.0,0.0132,finish,low_block,False
1_47,1953632,CC Mariners v Melbourne City,1,09:51.1,09:52.4,5921,5934,104563,N. Atkinson,2380,Melbourne City,cross_receiver,34.73,1.42,40.94,4.28,center,center,attacking_third,attacking_third,False,True,6.32,18.81,running,forward,0.0,0.0,,1.0,0.0451,finish,low_block,False
1_48,1953632,CC Mariners v Melbourne City,1,09:56.3,09:58.6,5973,5996,51681,S. Ugarković,2380,Melbourne City,dropping_off,29.19,24.71,18.64,28.74,wide_left,wide_left,attacking_third,attacking_third,False,False,10.9,17.58,running,backward,1.0,1.0,1.0,0.0,0.0014,finish,low_block,False
1_49,1953632,CC Mariners v Melbourne City,1,11:37.3,11:38.3,6983,6993,29856,A. McCalmont,870,CC Mariners,coming_short,-26.12,-9.96,-26.36,-14.55,half_space_right,half_space_right,defensive_third,defensive_third,False,False,4.6,16.35,running,sideway_right,0.0,0.0,,0.0,0.0002,build_up,high_block,False
1_50,1953632,CC Mariners v Melbourne City,1,11:41.1,11:41.8,7021,7028,23930,S. Roux,870,CC Mariners,run_ahead_of_the_ball,-13.53,-31.58,-10.44,-32.03,wide_right,wide_right,middle_third,middle_third,False,False,2.71,15.84,running,forward,1.0,0.0,,0.0,0.0015,create,medium_block,False
1_51,1953632,CC Mariners v Melbourne City,1,12:13.5,12:16.7,7345,7377,50992,K. Trewin,2380,Melbourne City,dropping_off,-21.89,0.8,-37.23,-12.77,center,half_space_right,defensive_third,defensive_third,False,False,20.61,23.01,hsr,backward,1.0,1.0,1.0,0.0,0.0001,build_up,high_block,True
1_52,1953632,CC Mariners v Melbourne City,1,12:13.5,12:16.9,7345,7379,51051,C. Talbot,2380,Melbourne City,dropping_off,-13.03,-11.95,-25.04,-26.21,half_space_right,wide_right,middle_third,defensive_third,False,False,18.66,19.67,running,sideway_right,0.0,0.0,,0.0,0.0,build_up,high_block,False
1_53,1953632,CC Mariners v Melbourne City,1,12:19.0,12:20.3,7400,7413,51051,C. Talbot,2380,Melbourne City,run_ahead_of_the_ball,-22.83,-31.88,-16.9,-32.62,wide_right,wide_right,defensive_third,middle_third,False,False,5.6,16.57,running,forward,0.0,0.0,,0.0,0.0002,build_up,high_block,False
1_54,1953632,CC Mariners v Melbourne City,1,12:29.7,12:30.9,7507,7519,51051,C. Talbot,2380,Melbourne City,pulling_wide,-6.71,-24.44,-2.55,-27.65,wide_right,wide_right,middle_third,middle_third,False,False,5.26,15.69,running,forward,0.0,0.0,,0.0,0.0003,create,medium_block,False
1_55,1953632,CC Mariners v Melbourne City,1,12:33.7,12:35.3,7547,7563,104563,N. Atkinson,2380,Melbourne City,behind,15.91,-12.57,24.08,-12.21,half_space_right,half_space_right,middle_third,attacking_third,False,False,8.25,18.32,running,forward,0.0,0.0,,0.0,0.0178,create,medium_block,False
1_56,1953632,CC Mariners v Melbourne City,1,12:56.9,12:58.4,7779,7794,771861,Z. Schreiber,2380,Melbourne City,coming_short,5.65,-8.11,7.41,-14.51,center,half_space_right,middle_third,middle_third,False,False,6.28,15.95,running,sideway_right,0.0,0.0,,0.0,0.002,create,medium_block,False
1_57,1953632,CC Mariners v Melbourne City,1,13:04.9,13:10.1,7859,7911,51681,S. Ugarković,2380,Melbourne City,run_ahead_of_the_ball,9.65,10.2,36.24,14.07,half_space_left,half_space_left,middle_third,attacking_third,False,True,28.63,19.78,running,forward,0.0,0.0,,0.0,0.0151,finish,low_block,False
1_58,1953632,CC Mariners v Melbourne City,1,13:05.5,13:09.9,7865,7909,104563,N. Atkinson,2380,Melbourne City,cross_receiver,14.74,-8.02,40.01,-0.53,center,center,middle_third,attacking_third,False,True,26.44,21.47,hsr,forward,1.0,1.0,0.0,1.0,0.0766,finish,low_block,True
1_59,1953632,CC Mariners v Melbourne City,1,13:06.7,13:10.1,7877,7911,771857,H. Politidis,2380,Melbourne City,run_ahead_of_the_ball,24.46,30.18,37.23,17.95,wide_left,half_space_left,attacking_third,attacking_third,False,True,18.28,19.19,running,forward,0.0,0.0,,0.0,0.0176,finish,low_block,False
1_60,1953632,CC Mariners v Melbourne City,1,13:07.0,13:09.8,7880,7908,795151,M. Memeti,2380,Melbourne City,cross_receiver,25.82,1.9,39.9,2.75,center,center,attacking_third,attacking_third,False,True,14.15,18.04,running,forward,0.0,0.0,,1.0,0.0843,finish,low_block,False
1_61,1953632,CC Mariners v Melbourne City,1,13:15.1,13:16.1,7961,7971,771861,Z. Schreiber,2380,Melbourne City,coming_short,15.6,8.34,12.94,11.87,center,half_space_left,middle_third,middle_third,False,False,4.43,15.85,running,sideway_left,1.0,1.0,0.0,0.0,0.0021,create,medium_block,False
1_62,1953632,CC Mariners v Melbourne City,1,14:14.1,14:16.5,8551,8575,795511,N. Paull,870,CC Mariners,dropping_off,-35.01,2.09,-42.35,9.86,center,half_space_left,defensive_third,defensive_third,False,False,10.7,16.22,running,sideway_left,1.0,1.0,1.0,0.0,0.0001,build_up,high_block,False
1_63,1953632,CC Mariners v Melbourne City,1,14:14.2,14:15.7,8552,8567,795510,B. Kaltak,870,CC Mariners,dropping_off,-34.38,-24.74,-40.92,-25.89,wide_right,wide_right,defensive_third,defensive_third,False,False,6.26,,,backward,0.0,0.0,,0.0,0.0002,build_up,high_block,False
1_64,1953632,CC Mariners v Melbourne City,1,14:19.2,14:22.2,8602,8632,795508,H. Steele,870,CC Mariners,coming_short,-36.82,2.62,-34.28,18.25,center,half_space_left,defensive_third,defensive_third,False,False,16.31,19.46,running,sideway_left,0.0,0.0,,0.0,0.0001,build_up,high_block,False
1_65,1953632,CC Mariners v Melbourne City,1,15:26.8,15:27.6,9278,9286,11891,A. Behich,2380,Melbourne City,pulling_wide,-14.73,21.62,-12.05,24.2,wide_left,wide_left,middle_third,middle_third,False,False,3.73,16.64,running,forward,1.0,1.0,1.0,0.0,0.0004,create,medium_block,False
1_66,1953632,CC Mariners v Melbourne City,1,15:28.4,15:31.7,9294,9327,51681,S. Ugarković,2380,Melbourne City,pulling_wide,-10.0,10.63,-2.74,26.63,half_space_left,wide_left,middle_third,middle_third,False,False,17.44,19.33,running,sideway_left,0.0,0.0,,0.0,0.002,create,medium_block,False
1_67,1953632,CC Mariners v Melbourne City,1,15:54.7,15:55.7,9557,9567,795151,M. Memeti,2380,Melbourne City,behind,14.88,5.24,19.02,7.12,center,center,middle_third,attacking_third,False,False,4.55,16.24,running,forward,0.0,0.0,,1.0,0.0245,create,medium_block,False
1_68,1953632,CC Mariners v Melbourne City,1,16:02.6,16:03.9,9636,9649,104563,N. Atkinson,2380,Melbourne City,run_ahead_of_the_ball,10.47,-9.97,15.14,-15.05,half_space_right,half_space_right,middle_third,middle_third,False,False,6.34,19.01,running,sideway_right,0.0,0.0,,0.0,0.0091,create,medium_block,False
1_69,1953632,CC Mariners v Melbourne City,1,16:04.0,16:05.8,9650,9668,50992,K. Trewin,2380,Melbourne City,dropping_off,-7.31,-11.66,-11.06,-17.99,half_space_right,half_space_right,middle_third,middle_third,False,False,7.81,15.63,running,sideway_right,0.0,0.0,,0.0,0.0003,create,medium_block,False
1_70,1953632,CC Mariners v Melbourne City,1,16:05.8,16:06.5,9668,9675,771861,Z. Schreiber,2380,Melbourne City,coming_short,0.98,-7.82,-1.21,-9.81,center,half_space_right,middle_third,middle_third,False,False,2.56,15.21,running,backward,0.0,0.0,,0.0,0.0011,create,medium_block,False
1_71,1953632,CC Mariners v Melbourne City,1,16:15.4,16:16.7,9764,9777,795508,H. Steele,870,CC Mariners,coming_short,-9.41,-3.88,-14.27,-6.58,center,center,middle_third,middle_third,False,False,5.16,15.44,running,backward,0.0,0.0,,0.0,0.0008,create,medium_block,False
1_72,1953632,CC Mariners v Melbourne City,1,16:21.3,16:22.6,9823,9836,795510,B. Kaltak,870,CC Mariners,dropping_off,-31.48,-8.64,-35.13,-13.43,center,half_space_right,defensive_third,defensive_third,False,False,5.61,16.53,running,sideway_right,1.0,1.0,1.0,0.0,0.0001,build_up,high_block,False
1_73,1953632,CC Mariners v Melbourne City,1,16:35.0,16:37.7,9960,9987,51039,N. Smith,870,CC Mariners,run_ahead_of_the_ball,-19.26,26.39,-7.57,29.36,wide_left,wide_left,defensive_third,middle_third,False,False,11.65,16.06,running,forward,1.0,1.0,1.0,0.0,0.0029,create,medium_block,False
1_74,1953632,CC Mariners v Melbourne City,1,16:37.9,16:41.5,9989,10025,29856,A. McCalmont,870,CC Mariners,support,-19.4,0.34,-10.62,14.32,center,half_space_left,defensive_third,middle_third,False,False,19.32,19.26,running,sideway_left,0.0,0.0,,0.0,0.0043,create,medium_block,False
1_75,1953632,CC Mariners v Melbourne City,1,16:37.9,16:42.1,9989,10031,34423,Mikael Doka,870,CC Mariners,run_ahead_of_the_ball,-11.02,-2.96,3.46,15.56,center,half_space_left,middle_third,middle_third,False,False,23.82,20.29,hsr,sideway_left,0.0,0.0,,0.0,0.0112,create,medium_block,True
1_76,1953632,CC Mariners v Melbourne City,1,16:43.8,16:45.6,10048,10066,795508,H. Steele,870,CC Mariners,coming_short,-19.75,9.76,-27.0,14.02,half_space_left,half_space_left,defensive_third,defensive_third,False,False,8.42,16.72,running,backward,0.0,0.0,,0.0,0.0002,direct,defending_direct,False
1_77,1953632,CC Mariners v Melbourne City,1,17:14.5,17:16.7,10355,10377,51681,S. Ugarković,2380,Melbourne City,pulling_wide,1.99,21.62,9.37,31.11,wide_left,wide_left,middle_third,middle_third,False,False,12.09,19.61,running,sideway_left,0.0,0.0,,0.0,0.0039,create,medium_block,False
1_78,1953632,CC Mariners v Melbourne City,1,17:15.1,17:16.0,10361,10370,771861,Z. Schreiber,2380,Melbourne City,coming_short,-0.13,7.82,0.25,11.74,center,half_space_left,middle_third,middle_third,False,False,3.52,15.65,running,sideway_left,0.0,0.0,,0.0,0.003,create,medium_block,False
1_79,1953632,CC Mariners v Melbourne City,1,17:26.7,17:28.1,10477,10491,771857,H. Politidis,2380,Melbourne City,pulling_wide,14.39,16.33,15.42,23.76,half_space_left,wide_left,middle_third,middle_third,False,False,7.55,19.34,running,sideway_left,1.0,0.0,,0.0,0.0032,create,medium_block,False
1_80,1953632,CC Mariners v Melbourne City,1,18:13.1,18:14.4,10941,10954,51051,C. Talbot,2380,Melbourne City,run_ahead_of_the_ball,8.82,-29.69,14.78,-31.93,wide_right,wide_right,middle_third,middle_third,False,False,5.94,17.42,running,forward,0.0,0.0,,0.0,0.0021,finish,low_block,False
1_81,1953632,CC Mariners v Melbourne City,1,18:16.6,18:17.6,10976,10986,104563,N. Atkinson,2380,Melbourne City,pulling_wide,26.24,-14.63,27.03,-19.84,half_space_right,half_space_right,attacking_third,attacking_third,False,False,5.28,18.92,running,sideway_right,0.0,0.0,,0.0,0.0077,finish,low_block,False
1_82,1953632,CC Mariners v Melbourne City,1,18:17.7,18:18.8,10987,10998,104563,N. Atkinson,2380,Melbourne City,pulling_wide,27.05,-20.4,26.24,-25.62,wide_right,wide_right,attacking_third,attacking_third,False,False,4.92,17.47,running,sideway_right,0.0,0.0,,0.0,0.002,finish,low_block,False
1_83,1953632,CC Mariners v Melbourne City,1,18:49.0,18:50.1,11300,11311,51681,S. Ugarković,2380,Melbourne City,run_ahead_of_the_ball,16.49,25.15,21.09,26.66,wide_left,wide_left,middle_third,attacking_third,False,False,4.47,15.84,running,forward,0.0,0.0,,0.0,0.0145,create,medium_block,False
1_84,1953632,CC Mariners v Melbourne City,1,18:50.2,18:52.0,11312,11330,9520,S. Souprayen,2380,Melbourne City,dropping_off,-6.53,15.47,-14.97,20.55,half_space_left,wide_left,middle_third,middle_third,False,False,9.88,19.86,running,backward,1.0,1.0,1.0,0.0,0.0007,create,medium_block,False
1_85,1953632,CC Mariners v Melbourne City,1,18:56.4,18:59.1,11374,11401,795151,M. Memeti,2380,Melbourne City,pulling_half_space,17.51,2.8,21.92,-10.49,center,half_space_right,attacking_third,attacking_third,False,False,13.65,18.58,running,sideway_right,0.0,0.0,,0.0,0.009,finish,low_block,False
1_86,1953632,CC Mariners v Melbourne City,1,18:58.2,19:01.1,11392,11421,51681,S. Ugarković,2380,Melbourne City,behind,12.45,13.67,27.1,7.37,half_space_left,center,middle_third,attacking_third,False,False,15.74,19.88,running,forward,0.0,0.0,,1.0,0.0743,finish,low_block,False
1_87,1953632,CC Mariners v Melbourne City,1,18:59.0,19:00.0,11400,11410,771861,Z. Schreiber,2380,Melbourne City,coming_short,6.19,0.38,8.41,-3.23,center,center,middle_third,middle_third,False,False,4.24,15.23,running,sideway_right,0.0,0.0,,0.0,0.0055,finish,low_block,False
1_88,1953632,CC Mariners v Melbourne City,1,19:06.6,19:07.5,11476,11485,104563,N. Atkinson,2380,Melbourne City,run_ahead_of_the_ball,18.94,-19.45,21.51,-22.38,half_space_right,wide_right,attacking_third,attacking_third,False,False,3.48,15.48,running,sideway_right,0.0,0.0,,0.0,0.0044,finish,low_block,False
