match_label,event_id,match_id,period,time_start,time_end,minute_start,second_start,frame_start,frame_end,event_type,event_subtype,player_id,player_name,player_in_possession_id,player_in_possession_name,player_in_possession_x_start,player_in_possession_y_start,player_in_possession_x_end,player_in_possession_y_end,team_id,team_shortname,x_start,y_start,x_end,y_end,channel_start,channel_end,third_start,third_end,penalty_area_start,penalty_area_end,distance_covered,speed_avg,speed_avg_band,trajectory_direction,pass_outcome,pass_distance,pass_range,targeted,received,received_in_space,dangerous,difficult_pass_target,xthreat,xpass_completion,passing_option_score,n_passing_options,n_off_ball_runs,n_opponents_bypassed,associated_off_ball_run_event_id,associated_off_ball_run_subtype,team_in_possession_phase_type,team_out_of_possession_phase_type
CC Mariners v Melbourne City,7_1947,1953632,2,64:18.2,64:18.6,64,18,40562,40566,passing_option,,104563,N. Atkinson,771856.0,B. Mazzeo,-20.69,-16.41,-20.54,-15.78,2380,Melbourne City,-26.62,-7.29,-25.39,-7.27,center,center,defensive_third,defensive_third,False,False,1.22,11.05,jogging,forward,,,,0.0,0.0,,0.0,0.0,0.0019,0.9376,0.8059,,,-1.0,,,chaotic,chaotic
CC Mariners v Melbourne City,9_562,1953632,2,64:18.7,64:19.6,64,18,40567,40576,on_ball_engagement,other,771856,B. Mazzeo,795511.0,N. Paull,,,,,2380,Melbourne City,-20.54,-15.66,-21.04,-15.78,half_space_right,half_space_right,defensive_third,defensive_third,False,False,0.64,2.91,jogging,backward,,,,,,,,,,,,,,,,,quick_break,defending_quick_break
CC Mariners v Melbourne City,8_748,1953632,2,64:18.8,64:20.6,64,18,40568,40586,player_possession,,795511,N. Paull,,,,,,,870,CC Mariners,20.48,15.54,25.23,14.36,half_space_left,half_space_left,attacking_third,attacking_third,False,False,5.04,10.26,jogging,forward,successful,7.17,short,,,,,,,,,2.0,0.0,0.0,,,quick_break,defending_quick_break
CC Mariners v Melbourne City,7_1948,1953632,2,64:18.8,64:20.6,64,18,40568,40586,passing_option,,51668,A. Kuol,795511.0,N. Paull,20.48,15.54,25.23,14.36,870,CC Mariners,31.02,4.9,28.23,6.89,center,center,attacking_third,attacking_third,False,False,3.44,6.81,jogging,backward,,7.17,short,1.0,1.0,1.0,1.0,0.0,0.0272,0.9339,0.9455,,,0.0,,,quick_break,defending_quick_break
CC Mariners v Melbourne City,7_1949,1953632,2,64:19.3,64:20.6,64,19,40573,40586,passing_option,,34423,Mikael Doka,795511.0,N. Paull,21.45,14.81,25.23,14.36,870,CC Mariners,33.7,22.68,32.35,24.33,wide_left,wide_left,attacking_third,attacking_third,False,False,2.16,6.05,jogging,sideway_left,,,,0.0,0.0,,0.0,0.0,0.0139,0.796,0.8426,,,3.0,,,quick_break,defending_quick_break
CC Mariners v Melbourne City,9_563,1953632,2,64:19.9,64:20.6,64,19,40579,40586,on_ball_engagement,pressure,771861,Z. Schreiber,795511.0,N. Paull,,,,,2380,Melbourne City,-27.75,-11.43,-27.46,-12.64,half_space_right,half_space_right,defensive_third,defensive_third,False,False,1.17,6.7,jogging,sideway_right,,,,,,,,,,,,,,,,,quick_break,defending_quick_break
CC Mariners v Melbourne City,1_328,1953632,2,64:20.7,64:23.4,64,20,40587,40614,off_ball_run,behind,795511,N. Paull,51668.0,A. Kuol,28.21,6.91,31.18,5.94,870,CC Mariners,25.66,14.34,40.5,9.48,half_space_left,half_space_left,attacking_third,attacking_third,False,True,15.36,20.91,hsr,forward,,,,0.0,0.0,,1.0,1.0,0.4646,0.4189,0.8789,,,,,,quick_break,defending_quick_break
CC Mariners v Melbourne City,9_564,1953632,2,64:21.0,64:22.4,64,21,40590,40604,on_ball_engagement,recovery_press,104563,N. Atkinson,51668.0,A. Kuol,,,,,2380,Melbourne City,-23.76,-8.69,-29.47,-5.41,center,center,defensive_third,defensive_third,False,False,6.83,17.51,running,backward,,,,,,,,,,,,,,,,,quick_break,defending_quick_break
CC Mariners v Melbourne City,8_749,1953632,2,64:21.3,64:22.4,64,21,40593,40604,player_possession,,51668,A. Kuol,,,,,,,870,CC Mariners,28.56,6.91,30.39,5.72,center,center,attacking_third,attacking_third,False,False,2.0,7.03,jogging,forward,,,,,,,,,,,,3.0,2.0,,,,quick_break,defending_quick_break
CC Mariners v Melbourne City,7_1950,1953632,2,64:21.3,64:22.4,64,21,40593,40604,passing_option,,795511,N. Paull,51668.0,A. Kuol,28.56,6.91,30.39,5.72,870,CC Mariners,28.48,14.06,35.3,12.32,half_space_left,half_space_left,attacking_third,attacking_third,False,False,6.32,22.97,hsr,forward,,,,0.0,0.0,,1.0,1.0,0.4646,0.4189,0.8789,,,2.0,1_328,behind,quick_break,defending_quick_break
CC Mariners v Melbourne City,7_1951,1953632,2,64:21.8,64:22.2,64,21,40598,40602,passing_option,,795515,W. Wilson,51668.0,A. Kuol,29.33,6.53,30.06,5.97,870,CC Mariners,25.21,4.3,25.69,4.37,center,center,attacking_third,attacking_third,False,False,0.47,4.3,jogging,forward,,,,0.0,0.0,,1.0,0.0,0.0253,0.7227,0.6176,,,-1.0,,,quick_break,defending_quick_break
CC Mariners v Melbourne City,7_1952,1953632,2,64:21.8,64:22.4,64,21,40598,40604,passing_option,,29856,A. McCalmont,51668.0,A. Kuol,29.33,6.53,30.39,5.72,870,CC Mariners,25.06,-9.14,27.49,-10.08,center,half_space_right,attacking_third,attacking_third,False,False,2.61,15.58,running,forward,,,,0.0,0.0,,1.0,0.0,0.0468,0.8536,0.905,,,-1.0,1_329,support,quick_break,defending_quick_break
CC Mariners v Melbourne City,1_329,1953632,2,64:22.0,64:22.8,64,22,40600,40608,off_ball_run,support,29856,A. McCalmont,51668.0,A. Kuol,29.7,6.26,30.89,5.53,870,CC Mariners,25.84,-9.4,29.06,-10.8,half_space_right,half_space_right,attacking_third,attacking_third,False,False,3.51,15.68,running,forward,,,,0.0,0.0,,1.0,0.0,0.0468,0.8536,0.905,,,,,,quick_break,defending_quick_break
CC Mariners v Melbourne City,8_750,1953632,2,65:13.8,65:13.8,65,13,41118,41118,player_possession,,795510,B. Kaltak,,,,,,,870,CC Mariners,-21.17,18.96,-21.17,18.96,half_space_left,half_space_left,defensive_third,defensive_third,False,False,0.0,13.16,jogging,backward,successful,19.51,medium,,,,,,,,,0.0,0.0,,,,chaotic,chaotic
CC Mariners v Melbourne City,9_565,1953632,2,65:14.0,65:17.2,65,14,41120,41152,on_ball_engagement,pressure,104563,N. Atkinson,795509.0,C. Theoharous,,,,,2380,Melbourne City,4.35,-20.6,11.01,-31.94,wide_right,wide_right,middle_third,middle_third,False,False,13.23,14.64,jogging,sideway_right,,,,,,,,,,,,,,,,,chaotic,chaotic
CC Mariners v Melbourne City,8_751,1953632,2,65:16.6,65:17.2,65,16,41146,41152,player_possession,,795509,C. Theoharous,,,,,,,870,CC Mariners,-10.47,30.84,-11.99,32.22,wide_left,wide_left,middle_third,middle_third,False,False,2.07,12.42,jogging,backward,unsuccessful,,,,,,,,,,,2.0,0.0,-4.0,,,chaotic,chaotic
CC Mariners v Melbourne City,7_1953,1953632,2,65:16.6,65:17.2,65,16,41146,41152,passing_option,,795508,H. Steele,795509.0,C. Theoharous,-10.47,30.84,-11.99,32.22,870,CC Mariners,-14.0,25.99,-13.4,27.41,wide_left,wide_left,middle_third,middle_third,False,False,1.54,9.25,jogging,sideway_left,,,,0.0,0.0,,0.0,0.0,0.0028,0.6842,0.7296,,,-1.0,,,chaotic,chaotic
CC Mariners v Melbourne City,9_566,1953632,2,65:16.8,65:17.2,65,16,41148,41152,on_ball_engagement,recovery_press,771856,B. Mazzeo,795509.0,C. Theoharous,,,,,2380,Melbourne City,16.09,-29.76,15.15,-30.78,wide_right,wide_right,middle_third,middle_third,False,False,1.43,12.57,jogging,sideway_right,,,,,,,,,,,,,,,,,chaotic,chaotic
CC Mariners v Melbourne City,7_1954,1953632,2,65:17.0,65:17.2,65,17,41150,41152,passing_option,,34423,Mikael Doka,795509.0,C. Theoharous,-11.45,31.87,-11.99,32.22,870,CC Mariners,-24.82,29.81,-24.92,30.18,wide_left,wide_left,defensive_third,defensive_third,False,False,0.83,7.27,jogging,sideway_left,,,,1.0,0.0,,0.0,0.0,0.0006,0.8939,0.8708,,,-4.0,,,chaotic,chaotic
CC Mariners v Melbourne City,9_567,1953632,2,65:39.0,65:40.0,65,39,41370,41380,on_ball_engagement,other,795511,N. Paull,795151.0,M. Memeti,,,,,870,CC Mariners,-37.57,23.67,-37.89,23.73,wide_left,wide_left,defensive_third,defensive_third,False,False,0.49,2.08,jogging,backward,,,,,,,,,,,,,,,,,chaotic,chaotic
CC Mariners v Melbourne City,9_568,1953632,2,65:39.3,65:40.0,65,39,41373,41380,on_ball_engagement,other,795508,H. Steele,795151.0,M. Memeti,,,,,870,CC Mariners,-31.6,25.05,-34.24,24.82,wide_left,wide_left,defensive_third,defensive_third,False,False,2.18,14.83,jogging,backward,,,,,,,,,,,,,,,,,chaotic,chaotic
CC Mariners v Melbourne City,9_569,1953632,2,65:39.5,65:40.0,65,39,41375,41380,on_ball_engagement,pressure,34423,Mikael Doka,795151.0,M. Memeti,,,,,870,CC Mariners,-41.11,29.68,-40.87,28.37,wide_left,wide_left,defensive_third,defensive_third,False,False,0.99,9.51,jogging,sideway_right,,,,,,,,,,,,,,,,,chaotic,chaotic
CC Mariners v Melbourne City,8_752,1953632,2,65:39.6,65:40.0,65,39,41376,41380,player_possession,,795151,M. Memeti,,,,,,,2380,Melbourne City,37.68,-24.16,37.61,-23.73,wide_right,wide_right,attacking_third,attacking_third,False,False,0.43,3.75,jogging,sideway_left,successful,3.41,short,,,,,,,,,2.0,0.0,-1.0,,,chaotic,chaotic
CC Mariners v Melbourne City,7_1955,1953632,2,65:39.6,65:40.0,65,39,41376,41380,passing_option,,104563,N. Atkinson,795151.0,M. Memeti,37.68,-24.16,37.61,-23.73,2380,Melbourne City,33.9,-26.44,35.55,-26.26,wide_right,wide_right,attacking_third,attacking_third,False,False,1.55,14.66,jogging,forward,,3.41,short,1.0,1.0,0.0,1.0,0.0,0.024,0.7383,0.9679,,,-1.0,,,chaotic,chaotic
CC Mariners v Melbourne City,7_1956,1953632,2,65:39.7,65:40.0,65,39,41377,41380,passing_option,,51681,S. Ugarković,795151.0,M. Memeti,37.67,-24.05,37.61,-23.73,2380,Melbourne City,35.54,-13.18,35.98,-12.71,half_space_right,half_space_right,attacking_third,attacking_third,False,False,0.79,7.56,jogging,sideway_left,,,,0.0,0.0,,1.0,1.0,0.0664,0.3771,0.7527,,,-1.0,,,chaotic,chaotic
CC Mariners v Melbourne City,9_570,1953632,2,65:40.2,65:40.4,65,40,41382,41384,on_ball_engagement,other,34423,Mikael Doka,104563.0,N. Atkinson,,,,,870,CC Mariners,-41.03,27.69,-41.38,27.06,wide_left,wide_left,defensive_third,defensive_third,False,False,1.41,12.65,jogging,sideway_right,,,,,,,,,,,,,,,,,chaotic,chaotic
CC Mariners v Melbourne City,9_571,1953632,2,65:40.2,65:40.4,65,40,41382,41384,on_ball_engagement,recovery_press,795508,H. Steele,104563.0,N. Atkinson,,,,,870,CC Mariners,-35.27,24.7,-36.32,24.61,wide_left,wide_left,defensive_third,defensive_third,False,False,2.03,18.21,running,backward,,,,,,,,,,,,,,,,,chaotic,chaotic
CC Mariners v Melbourne City,8_753,1953632,2,65:40.4,65:40.4,65,40,41384,41384,player_possession,,104563,N. Atkinson,,,,,,,2380,Melbourne City,37.75,-25.54,37.75,-25.54,wide_right,wide_right,attacking_third,attacking_third,False,False,0.0,19.85,running,forward,,,,,,,,,,,,2.0,0.0,,,,chaotic,chaotic
CC Mariners v Melbourne City,7_1957,1953632,2,65:40.4,65:40.4,65,40,41384,41384,passing_option,,51681,S. Ugarković,104563.0,N. Atkinson,37.75,-25.54,37.75,-25.54,2380,Melbourne City,36.7,-11.97,36.7,-11.97,half_space_right,half_space_right,attacking_third,attacking_third,True,True,0.0,9.02,jogging,sideway_left,,,,0.0,0.0,,1.0,1.0,0.0685,0.322,0.8436,,,0.0,,,chaotic,chaotic
CC Mariners v Melbourne City,7_1958,1953632,2,65:40.4,65:40.4,65,40,41384,41384,passing_option,,795151,M. Memeti,104563.0,N. Atkinson,37.75,-25.54,37.75,-25.54,2380,Melbourne City,37.58,-23.35,37.58,-23.35,wide_right,wide_right,attacking_third,attacking_third,False,False,0.0,3.54,jogging,sideway_left,,,,0.0,0.0,,0.0,1.0,0.0164,0.1721,0.9358,,,0.0,,,chaotic,chaotic
CC Mariners v Melbourne City,8_754,1953632,2,65:57.9,65:59.7,65,57,41559,41577,player_possession,,34423,Mikael Doka,,,,,,,870,CC Mariners,-24.73,31.7,-22.51,29.7,wide_left,wide_left,defensive_third,defensive_third,False,False,3.5,7.03,jogging,forward,successful,17.69,medium,,,,,,,,,1.0,1.0,6.0,,,build_up,high_block
CC Mariners v Melbourne City,1_330,1953632,2,65:58.2,66:01.7,65,58,41562,41597,off_ball_run,run_ahead_of_the_ball,795509,C. Theoharous,34423.0,Mikael Doka,-24.87,31.77,-16.6,27.6,870,CC Mariners,-5.85,17.04,11.41,29.37,half_space_left,wide_left,middle_third,middle_third,False,False,20.57,21.86,hsr,forward,,,,1.0,1.0,1.0,0.0,1.0,0.0047,0.4627,0.9653,,,,,,build_up,high_block
CC Mariners v Melbourne City,7_1959,1953632,2,65:58.6,65:59.7,65,58,41566,41577,passing_option,,795509,C. Theoharous,34423.0,Mikael Doka,-24.93,31.5,-22.51,29.7,870,CC Mariners,-4.4,18.18,0.28,22.32,half_space_left,wide_left,middle_third,middle_third,False,False,5.64,20.37,hsr,forward,,17.69,medium,1.0,1.0,1.0,0.0,1.0,0.0047,0.4627,0.9653,,,6.0,1_330,run_ahead_of_the_ball,build_up,high_block
CC Mariners v Melbourne City,9_572,1953632,2,65:59.3,65:59.7,65,59,41573,41577,on_ball_engagement,pressure,51051,C. Talbot,34423.0,Mikael Doka,,,,,2380,Melbourne City,14.54,-26.77,15.95,-27.53,wide_right,wide_right,middle_third,middle_third,False,False,1.83,15.39,running,forward,,,,,,,,,,,,,,,,,build_up,high_block
CC Mariners v Melbourne City,8_755,1953632,2,66:01.7,66:05.4,66,1,41597,41634,player_possession,,795509,C. Theoharous,,,,,,,870,CC Mariners,11.41,29.37,32.86,31.5,wide_left,wide_left,middle_third,attacking_third,False,False,22.57,22.47,hsr,forward,,,,,,,,,,,,1.0,1.0,,,,finish,low_block
CC Mariners v Melbourne City,1_331,1953632,2,66:01.8,66:06.4,66,1,41598,41644,off_ball_run,cross_receiver,51668,A. Kuol,795509.0,C. Theoharous,12.05,29.72,35.46,27.28,870,CC Mariners,9.19,10.91,32.29,9.2,half_space_left,half_space_left,middle_third,attacking_third,False,False,23.43,18.29,running,forward,,,,0.0,0.0,,1.0,1.0,0.0686,0.4609,0.6649,,,,,,finish,low_block
CC Mariners v Melbourne City,9_574,1953632,2,66:00.5,66:05.4,66,0,41614,41634,on_ball_engagement,recovery_press,50992,K. Trewin,795509.0,C. Theoharous,,,,,2380,Melbourne City,-24.08,-26.59,-33.81,-30.49,wide_right,wide_right,defensive_third,defensive_third,False,False,27.65,20.93,hsr,backward,,,,,,,,,,,,,,,,,finish,low_block
CC Mariners v Melbourne City,9_573,1953632,2,65:59.9,66:05.4,65,59,41619,41634,on_ball_engagement,recovery_press,104563,N. Atkinson,795509.0,C. Theoharous,,,,,2380,Melbourne City,-22.17,-30.65,-31.64,-29.27,wide_right,wide_right,defensive_third,defensive_third,False,False,37.06,24.63,hsr,backward,,,,,,,,,,,,,,,,,finish,low_block
CC Mariners v Melbourne City,7_1960,1953632,2,66:04.9,66:05.4,66,4,41629,41634,passing_option,,51668,A. Kuol,795509.0,C. Theoharous,30.92,33.13,32.86,31.5,870,CC Mariners,24.73,8.88,27.47,9.33,center,half_space_left,attacking_third,attacking_third,False,False,2.24,19.96,running,forward,,,,0.0,0.0,,1.0,1.0,0.0686,0.4609,0.6649,,,-2.0,1_331,cross_receiver,finish,low_block
CC Mariners v Melbourne City,8_756,1953632,2,67:04.1,67:04.1,67,4,42221,42221,player_possession,,795511,N. Paull,,,,,,,870,CC Mariners,32.22,0.75,32.22,0.75,center,center,attacking_third,attacking_third,False,False,0.0,,,backward,,,,,,,,,,,,0.0,0.0,,,,set_play,defending_set_play
CC Mariners v Melbourne City,8_757,1953632,2,68:19.0,68:19.0,68,19,42970,42970,player_possession,,51681,S. Ugarković,,,,,,,2380,Melbourne City,0.51,-0.75,0.51,-0.75,center,center,middle_third,middle_third,False,False,0.0,4.37,jogging,backward,successful,23.19,medium,,,,,,,,,0.0,0.0,,,,create,medium_block
CC Mariners v Melbourne City,8_758,1953632,2,68:20.7,68:21.8,68,20,42987,42998,player_possession,,9520,S. Souprayen,,,,,,,2380,Melbourne City,-20.7,1.7,-18.99,1.52,center,center,defensive_third,defensive_third,False,False,1.54,5.54,jogging,forward,successful,37.24,long,,,,,,,,,2.0,1.0,6.0,,,create,medium_block
CC Mariners v Melbourne City,7_1961,1953632,2,68:20.7,68:21.3,68,20,42987,42993,passing_option,,50992,K. Trewin,9520.0,S. Souprayen,-20.7,1.7,-19.93,1.67,2380,Melbourne City,-21.65,-11.48,-21.71,-12.46,half_space_right,half_space_right,defensive_third,defensive_third,False,False,0.99,5.95,jogging,sideway_right,,,,0.0,0.0,,0.0,0.0,0.0002,0.9966,0.8486,,,0.0,,,create,medium_block
CC Mariners v Melbourne City,7_1962,1953632,2,68:20.7,68:21.8,68,20,42987,42998,passing_option,,771856,B. Mazzeo,9520.0,S. Souprayen,-20.7,1.7,-18.99,1.52,2380,Melbourne City,2.64,-31.71,7.38,-30.78,wide_right,wide_right,middle_third,middle_third,False,False,4.28,15.79,running,forward,,37.24,long,1.0,1.0,0.0,0.0,1.0,0.0039,0.5466,0.9813,,,6.0,1_332,run_ahead_of_the_ball,create,medium_block
CC Mariners v Melbourne City,9_575,1953632,2,68:19.4,68:21.8,68,19,42991,42998,on_ball_engagement,pressure,795515,W. Wilson,9520.0,S. Souprayen,,,,,870,CC Mariners,11.98,-5.72,15.65,-3.32,center,center,middle_third,middle_third,False,False,15.19,22.6,hsr,forward,,,,,,,,,,,,,,,,,create,medium_block
CC Mariners v Melbourne City,1_332,1953632,2,68:21.2,68:23.3,68,21,42992,43013,off_ball_run,run_ahead_of_the_ball,771856,B. Mazzeo,9520.0,S. Souprayen,-20.1,1.68,-17.75,-0.05,2380,Melbourne City,4.43,-31.39,14.35,-27.76,wide_right,wide_right,middle_third,middle_third,False,False,10.48,18.5,running,forward,,,,1.0,1.0,0.0,0.0,1.0,0.0039,0.5466,0.9813,,,,,,create,medium_block
CC Mariners v Melbourne City,8_759,1953632,2,68:35.3,68:36.6,68,35,43133,43146,player_possession,,795511,N. Paull,,,,,,,870,CC Mariners,-37.06,26.34,-36.27,24.98,wide_left,wide_left,defensive_third,defensive_third,False,False,1.48,4.75,jogging,sideway_right,unsuccessful,,,,,,,,,,,6.0,0.0,8.0,,,direct,defending_direct
CC Mariners v Melbourne City,7_1963,1953632,2,68:35.3,68:36.2,68,35,43133,43142,passing_option,,923862,D. Peraic-Cullen,795511.0,N. Paull,-37.06,26.34,-36.63,25.47,870,CC Mariners,-50.86,8.11,-50.34,8.12,center,center,defensive_third,defensive_third,False,False,0.54,1.95,jogging,forward,,,,0.0,0.0,,0.0,0.0,0.0,0.9974,0.7492,,,0.0,,,direct,defending_direct
CC Mariners v Melbourne City,7_1964,1953632,2,68:35.4,68:36.1,68,35,43134,43141,passing_option,,795510,B. Kaltak,795511.0,N. Paull,-37.08,26.27,-36.73,25.58,870,CC Mariners,-40.49,7.5,-40.7,6.78,center,center,defensive_third,defensive_third,False,False,0.69,3.86,jogging,sideway_right,,,,0.0,0.0,,0.0,0.0,0.0001,0.998,0.7178,,,0.0,,,direct,defending_direct
CC Mariners v Melbourne City,9_576,1953632,2,68:35.7,68:36.6,68,35,43137,43146,on_ball_engagement,pressure,771856,B. Mazzeo,795511.0,N. Paull,,,,,2380,Melbourne City,28.73,-28.02,32.02,-26.85,wide_right,wide_right,attacking_third,attacking_third,False,False,3.26,13.6,jogging,forward,,,,,,,,,,,,,,,,,direct,defending_direct
CC Mariners v Melbourne City,7_1965,1953632,2,68:36.3,68:36.6,68,36,43143,43146,passing_option,,795509,C. Theoharous,795511.0,N. Paull,-36.54,25.34,-36.27,24.98,870,CC Mariners,-10.01,26.42,-10.78,25.81,wide_left,wide_left,middle_third,middle_third,False,False,1.27,,,backward,,,,0.0,0.0,,0.0,1.0,0.001,0.6233,0.8266,,,6.0,,,direct,defending_direct
CC Mariners v Melbourne City,7_1966,1953632,2,68:36.4,68:36.6,68,36,43144,43146,passing_option,,51668,A. Kuol,795511.0,N. Paull,-36.45,25.2,-36.27,24.98,870,CC Mariners,2.49,16.81,2.37,16.84,half_space_left,half_space_left,middle_third,middle_third,False,False,0.24,,,backward,,,,1.0,0.0,,0.0,1.0,0.004,0.5962,0.7438,,,8.0,,,direct,defending_direct
CC Mariners v Melbourne City,7_1967,1953632,2,68:36.6,68:36.6,68,36,43146,43146,passing_option,,34423,Mikael Doka,795511.0,N. Paull,-36.27,24.98,-36.27,24.98,870,CC Mariners,-27.33,33.55,-27.33,33.55,wide_left,wide_left,defensive_third,defensive_third,False,False,0.0,2.7,jogging,forward,,,,0.0,0.0,,0.0,0.0,0.0004,0.7872,0.7496,,,3.0,,,direct,defending_direct
CC Mariners v Melbourne City,7_1968,1953632,2,68:36.6,68:36.6,68,36,43146,43146,passing_option,,795508,H. Steele,795511.0,N. Paull,-36.27,24.98,-36.27,24.98,870,CC Mariners,-29.43,20.85,-29.43,20.85,wide_left,wide_left,defensive_third,defensive_third,False,False,0.0,6.17,jogging,backward,,,,0.0,0.0,,0.0,0.0,0.0003,0.8571,0.6149,,,2.0,,,direct,defending_direct
CC Mariners v Melbourne City,9_577,1953632,2,68:38.1,68:42.5,68,38,43169,43205,on_ball_engagement,pressure,795515,W. Wilson,50992.0,K. Trewin,,,,,870,CC Mariners,-1.57,8.79,23.45,8.63,center,center,middle_third,attacking_third,False,False,31.31,25.47,sprinting,forward,,,,,,,,,,,,,,,,,chaotic,chaotic
CC Mariners v Melbourne City,8_760,1953632,2,68:39.3,68:42.5,68,39,43173,43205,player_possession,,50992,K. Trewin,,,,,,,2380,Melbourne City,-3.06,-16.54,-19.8,-11.47,half_space_right,half_space_right,middle_third,defensive_third,False,False,17.61,19.63,running,backward,,,,,,,,,,,,7.0,1.0,,,,chaotic,chaotic
CC Mariners v Melbourne City,7_1969,1953632,2,68:39.3,68:39.4,68,39,43173,43174,passing_option,,51681,S. Ugarković,50992.0,K. Trewin,-3.06,-16.54,-3.12,-16.43,2380,Melbourne City,17.16,-18.61,16.71,-18.37,half_space_right,half_space_right,middle_third,middle_third,False,False,1.91,17.5,running,backward,,,,0.0,0.0,,0.0,0.0,0.0039,0.6738,0.68,,,4.0,,,chaotic,chaotic
CC Mariners v Melbourne City,7_1970,1953632,2,68:39.3,68:39.4,68,39,43173,43174,passing_option,,104563,N. Atkinson,50992.0,K. Trewin,-3.06,-16.54,-3.12,-16.43,2380,Melbourne City,12.43,-20.13,12.07,-19.95,half_space_right,half_space_right,middle_third,middle_third,False,False,1.55,14.07,jogging,backward,,,,0.0,0.0,,0.0,0.0,0.0024,0.6599,0.6041,,,3.0,,,chaotic,chaotic
CC Mariners v Melbourne City,7_1971,1953632,2,68:39.3,68:39.4,68,39,43173,43174,passing_option,,771861,Z. Schreiber,50992.0,K. Trewin,-3.06,-16.54,-3.12,-16.43,2380,Melbourne City,4.33,-8.3,3.89,-8.47,center,center,middle_third,middle_third,False,False,1.87,16.78,running,backward,,,,0.0,0.0,,0.0,1.0,0.0012,0.619,0.712,,,1.0,,,chaotic,chaotic
CC Mariners v Melbourne City,7_1972,1953632,2,68:39.3,68:39.5,68,39,43173,43175,passing_option,,771856,B. Mazzeo,50992.0,K. Trewin,-3.06,-16.54,-3.21,-16.33,2380,Melbourne City,26.85,-25.08,26.29,-25.09,wide_right,wide_right,attacking_third,attacking_third,False,False,1.16,,,backward,,,,0.0,0.0,,0.0,1.0,0.0027,0.5909,0.7438,,,6.0,,,chaotic,chaotic
CC Mariners v Melbourne City,7_1973,1953632,2,68:39.3,68:39.6,68,39,43173,43176,passing_option,,51051,C. Talbot,50992.0,K. Trewin,-3.06,-16.54,-3.35,-16.21,2380,Melbourne City,2.25,-22.36,0.89,-22.3,wide_right,wide_right,middle_third,middle_third,False,False,1.81,16.27,running,backward,,,,0.0,0.0,,0.0,0.0,0.0008,0.7805,0.8804,,,1.0,,,chaotic,chaotic
CC Mariners v Melbourne City,7_1974,1953632,2,68:39.3,68:40.6,68,39,43173,43186,passing_option,,9520,S. Souprayen,50992.0,K. Trewin,-3.06,-16.54,-7.04,-14.7,2380,Melbourne City,-9.76,-11.46,-14.23,-12.63,half_space_right,half_space_right,middle_third,middle_third,False,False,4.28,13.21,jogging,backward,,,,0.0,0.0,,0.0,0.0,0.0003,0.9224,0.8629,,,-1.0,1_333,dropping_off,chaotic,chaotic
CC Mariners v Melbourne City,7_1975,1953632,2,68:39.9,68:42.5,68,39,43179,43205,passing_option,,771859,P. Beach,50992.0,K. Trewin,-4.05,-15.82,-19.8,-11.47,2380,Melbourne City,-36.29,-4.21,-43.97,-2.81,center,center,defensive_third,defensive_third,False,False,7.81,,,backward,,,,0.0,0.0,,0.0,0.0,0.0,0.9867,0.6116,,,-1.0,,,chaotic,chaotic
CC Mariners v Melbourne City,1_333,1953632,2,68:40.5,68:43.5,68,40,43185,43215,off_ball_run,dropping_off,9520,S. Souprayen,50992.0,K. Trewin,-6.52,-14.86,-24.58,-9.01,2380,Melbourne City,-13.79,-12.65,-29.98,-7.73,half_space_right,center,middle_third,defensive_third,False,False,17.0,20.24,hsr,backward,,,,0.0,0.0,,0.0,0.0,0.0003,0.7804,0.6325,,,,,,chaotic,chaotic
CC Mariners v Melbourne City,9_578,1953632,2,68:39.8,68:42.5,68,39,43197,43205,on_ball_engagement,other,51668,A. Kuol,50992.0,K. Trewin,,,,,870,CC Mariners,16.12,14.11,19.6,12.34,half_space_left,half_space_left,middle_third,attacking_third,False,False,12.29,17.0,running,forward,,,,,,,,,,,,,,,,,chaotic,chaotic
CC Mariners v Melbourne City,8_761,1953632,2,69:08.6,69:11.3,69,8,43466,43493,player_possession,,771859,P. Beach,,,,,,,2380,Melbourne City,-28.92,0.97,-29.46,-0.17,center,center,defensive_third,defensive_third,False,False,2.19,,,sideway_right,successful,16.7,medium,,,,,,,,,3.0,0.0,0.0,,,build_up,high_block
CC Mariners v Melbourne City,7_1976,1953632,2,69:08.7,69:09.2,69,8,43467,43472,passing_option,,50992,K. Trewin,771859.0,P. Beach,-28.94,0.95,-29.05,0.55,2380,Melbourne City,-19.39,-13.74,-20.32,-14.16,half_space_right,half_space_right,defensive_third,defensive_third,False,False,0.74,,,backward,,,,0.0,0.0,1.0,0.0,0.0,0.0001,0.9983,0.8286,,,0.0,,,build_up,high_block
CC Mariners v Melbourne City,7_1977,1953632,2,69:08.7,69:11.2,69,8,43467,43492,passing_option,,9520,S. Souprayen,771859.0,P. Beach,-28.94,0.95,-29.43,-0.05,2380,Melbourne City,-21.75,9.05,-27.43,13.69,center,half_space_left,defensive_third,defensive_third,False,False,7.11,10.78,jogging,backward,,,,0.0,0.0,,0.0,0.0,0.0001,0.9967,0.9407,,,0.0,,,build_up,high_block
