match_id,match_label,period,time_start,time_end,duration,team_in_possession_id,team_in_possession_shortname,team_in_possession_phase_type,team_out_of_possession_phase_type,x_start,y_start,x_end,y_end
2006229,Melbourne City v Macarthur FC,1,31:55.2,32:00.3,5.1,1804,Macarthur FC,create,medium_block,-18.27,-15.59,6.42,15.63
2006229,Melbourne City v Macarthur FC,1,32:00.3,32:05.0,4.7,2380,Melbourne City,create,medium_block,-6.9,-15.98,-19.19,-10.23
2006229,Melbourne City v Macarthur FC,1,32:05.0,32:11.8,6.8,2380,Melbourne City,build_up,high_block,-20.25,-9.41,-20.37,27.01
2006229,Melbourne City v Macarthur FC,1,32:11.8,32:18.0,6.2,2380,Melbourne City,create,medium_block,-19.82,27.55,-11.73,29.32
2006229,Melbourne City v Macarthur FC,1,32:18.0,32:25.4,7.4,2380,Melbourne City,direct,defending_direct,-10.78,29.28,51.07,-0.97
2006229,Melbourne City v Macarthur FC,1,33:44.1,33:49.8,5.7,1804,Macarthur FC,create,medium_block,-0.39,-0.48,0.7,-14.14
2006229,Melbourne City v Macarthur FC,1,33:49.8,33:51.2,1.4,2380,Melbourne City,chaotic,chaotic,-0.41,14.3,6.6,11.89
2006229,Melbourne City v Macarthur FC,1,33:51.2,33:55.8,4.6,1804,Macarthur FC,chaotic,chaotic,-6.69,-11.52,-0.71,13.28
2006229,Melbourne City v Macarthur FC,1,33:55.8,33:59.7,3.9,2380,Melbourne City,create,medium_block,-0.05,-14.16,-19.33,-24.73
2006229,Melbourne City v Macarthur FC,1,33:59.7,34:10.2,10.5,2380,Melbourne City,build_up,high_block,-20.56,-24.2,-20.08,19.92
2006229,Melbourne City v Macarthur FC,1,34:10.2,34:12.9,2.7,2380,Melbourne City,create,medium_block,-19.34,19.93,-5.02,18.17
2006229,Melbourne City v Macarthur FC,1,34:12.9,34:18.9,6.0,1804,Macarthur FC,quick_break,defending_quick_break,4.84,-18.3,41.41,-6.23
2006229,Melbourne City v Macarthur FC,1,35:09.0,35:12.8,3.8,2380,Melbourne City,direct,defending_direct,-33.85,8.62,22.38,0.54
2006229,Melbourne City v Macarthur FC,1,35:12.8,35:20.0,7.2,1804,Macarthur FC,build_up,high_block,-23.04,0.05,-41.61,19.56
2006229,Melbourne City v Macarthur FC,1,35:28.1,35:37.3,9.2,2380,Melbourne City,create,medium_block,18.37,-31.87,5.26,-16.84
2006229,Melbourne City v Macarthur FC,1,35:37.3,35:46.0,8.7,1804,Macarthur FC,create,medium_block,-5.89,16.81,10.64,21.99
2006229,Melbourne City v Macarthur FC,1,35:46.0,35:54.2,8.2,2380,Melbourne City,create,medium_block,-10.66,-21.73,7.25,17.99
2006229,Melbourne City v Macarthur FC,1,35:54.2,36:03.0,8.8,2380,Melbourne City,finish,low_block,7.62,18.26,16.18,26.75
2006229,Melbourne City v Macarthur FC,1,36:03.0,36:06.6,3.6,2380,Melbourne City,create,medium_block,15.63,26.31,11.17,10.96
2006229,Melbourne City v Macarthur FC,1,36:06.6,36:07.4,0.8,2380,Melbourne City,finish,low_block,11.06,10.55,5.15,4.99
2006229,Melbourne City v Macarthur FC,1,36:07.4,36:26.5,19.1,2380,Melbourne City,create,medium_block,4.36,4.33,-19.63,23.75
2006229,Melbourne City v Macarthur FC,1,36:26.5,36:31.9,5.4,2380,Melbourne City,build_up,high_block,-20.44,22.6,-20.22,-2.58
2006229,Melbourne City v Macarthur FC,1,36:31.9,36:35.6,3.7,2380,Melbourne City,create,medium_block,-19.96,-2.98,3.77,-1.84
2006229,Melbourne City v Macarthur FC,1,36:35.6,36:43.0,7.4,1804,Macarthur FC,create,medium_block,-3.54,2.2,13.18,21.89
2006229,Melbourne City v Macarthur FC,1,36:43.0,37:04.5,21.5,2380,Melbourne City,create,medium_block,-13.27,-21.53,7.87,-10.35
2006229,Melbourne City v Macarthur FC,1,37:04.5,37:06.1,1.6,1804,Macarthur FC,chaotic,chaotic,-8.35,10.74,-16.12,15.63
2006229,Melbourne City v Macarthur FC,1,37:06.1,37:10.5,4.4,2380,Melbourne City,chaotic,chaotic,16.28,-15.92,32.74,-17.38
2006229,Melbourne City v Macarthur FC,1,37:10.5,37:14.2,3.7,1804,Macarthur FC,chaotic,chaotic,-33.44,17.07,-30.76,18.02
2006229,Melbourne City v Macarthur FC,1,37:22.6,37:51.6,29.0,2380,Melbourne City,create,medium_block,-0.89,-33.5,-19.34,17.23
2006229,Melbourne City v Macarthur FC,1,37:51.6,38:09.1,17.5,2380,Melbourne City,build_up,high_block,-20.56,17.79,-22.67,-32.45
2006229,Melbourne City v Macarthur FC,1,38:16.4,38:18.2,1.8,1804,Macarthur FC,finish,low_block,16.75,32.41,5.35,30.06
2006229,Melbourne City v Macarthur FC,1,38:18.2,38:21.9,3.7,1804,Macarthur FC,create,medium_block,5.09,30.03,-3.76,13.33
2006229,Melbourne City v Macarthur FC,1,38:21.9,38:25.7,3.8,1804,Macarthur FC,direct,defending_direct,-2.91,12.5,39.28,-25.12
2006229,Melbourne City v Macarthur FC,1,38:25.7,38:34.4,8.7,1804,Macarthur FC,finish,low_block,39.66,-25.69,5.11,-6.18
2006229,Melbourne City v Macarthur FC,1,38:34.4,38:41.3,6.9,1804,Macarthur FC,create,medium_block,4.79,-5.64,22.77,21.81
2006229,Melbourne City v Macarthur FC,1,38:41.3,39:20.6,39.3,2380,Melbourne City,create,medium_block,-23.27,-21.74,-19.5,-13.11
2006229,Melbourne City v Macarthur FC,1,39:20.6,39:26.9,6.3,2380,Melbourne City,build_up,high_block,-20.12,-12.28,-20.29,-20.8
2006229,Melbourne City v Macarthur FC,1,39:26.9,39:28.9,2.0,2380,Melbourne City,create,medium_block,-19.86,-20.88,-19.8,-16.75
2006229,Melbourne City v Macarthur FC,1,39:28.9,39:49.6,20.7,2380,Melbourne City,build_up,high_block,-21.14,-16.53,-20.13,-32.19
2006229,Melbourne City v Macarthur FC,1,39:49.6,39:52.5,2.9,2380,Melbourne City,create,medium_block,-19.92,-32.46,-24.54,-25.88
2006229,Melbourne City v Macarthur FC,1,39:52.5,39:55.2,2.7,2380,Melbourne City,direct,defending_direct,-23.52,-25.93,11.43,-25.31
2006229,Melbourne City v Macarthur FC,1,39:55.2,39:56.2,1.0,1804,Macarthur FC,chaotic,chaotic,-11.6,25.54,-5.9,29.37
2006229,Melbourne City v Macarthur FC,1,40:07.9,40:21.0,13.1,2380,Melbourne City,create,medium_block,-5.29,-32.71,-19.06,23.27
2006229,Melbourne City v Macarthur FC,1,40:21.0,40:24.2,3.2,2380,Melbourne City,build_up,high_block,-20.31,23.85,-20.13,19.77
2006229,Melbourne City v Macarthur FC,1,40:24.2,40:25.2,1.0,2380,Melbourne City,create,medium_block,-19.6,19.39,-18.0,19.56
2006229,Melbourne City v Macarthur FC,1,40:25.2,40:32.7,7.5,2380,Melbourne City,direct,defending_direct,-17.19,19.85,38.7,16.7
2006229,Melbourne City v Macarthur FC,1,40:49.8,41:09.9,20.1,2380,Melbourne City,create,medium_block,-1.4,30.96,16.96,-23.4
2006229,Melbourne City v Macarthur FC,1,41:09.9,41:24.5,14.6,2380,Melbourne City,finish,low_block,17.23,-22.93,47.2,24.42
2006229,Melbourne City v Macarthur FC,1,41:24.5,41:28.6,4.1,1804,Macarthur FC,chaotic,chaotic,-47.48,-24.41,-40.63,-32.68
2006229,Melbourne City v Macarthur FC,1,41:28.6,41:29.1,0.5,2380,Melbourne City,chaotic,chaotic,40.9,32.62,42.21,32.35
2006229,Melbourne City v Macarthur FC,1,41:29.1,41:33.0,3.9,1804,Macarthur FC,chaotic,chaotic,-42.28,-32.41,-38.0,-33.35
2006229,Melbourne City v Macarthur FC,1,41:33.0,41:57.1,24.1,2380,Melbourne City,finish,low_block,37.93,33.49,34.01,31.55
2006229,Melbourne City v Macarthur FC,1,42:07.1,42:11.8,4.7,2380,Melbourne City,finish,low_block,36.67,33.92,5.45,13.66
2006229,Melbourne City v Macarthur FC,1,42:11.8,42:39.2,27.4,2380,Melbourne City,create,medium_block,4.91,12.52,8.71,11.61
2006229,Melbourne City v Macarthur FC,1,42:39.2,42:43.6,4.4,1804,Macarthur FC,chaotic,chaotic,-9.51,-11.87,2.65,14.55
2006229,Melbourne City v Macarthur FC,1,42:43.6,42:56.8,13.2,2380,Melbourne City,create,medium_block,-2.95,-15.17,18.92,-29.42
2006229,Melbourne City v Macarthur FC,1,42:56.8,43:04.2,7.4,2380,Melbourne City,finish,low_block,19.28,-29.14,33.34,16.9
2006229,Melbourne City v Macarthur FC,1,44:07.3,44:08.3,1.0,2380,Melbourne City,set_play,defending_set_play,29.2,6.56,46.59,5.73
2006229,Melbourne City v Macarthur FC,1,44:27.2,44:29.3,2.1,1804,Macarthur FC,create,medium_block,-32.02,-6.08,-19.36,-13.29
2006229,Melbourne City v Macarthur FC,1,44:29.3,44:31.0,1.7,2380,Melbourne City,chaotic,chaotic,19.54,13.68,33.19,11.7
2006229,Melbourne City v Macarthur FC,1,44:31.0,44:42.5,11.5,1804,Macarthur FC,create,medium_block,-34.22,-11.5,-19.98,17.75
2006229,Melbourne City v Macarthur FC,1,44:42.5,44:47.5,5.0,1804,Macarthur FC,build_up,high_block,-20.25,17.51,-25.77,-5.29
2006229,Melbourne City v Macarthur FC,1,44:47.5,44:50.7,3.2,1804,Macarthur FC,direct,defending_direct,-24.79,-5.87,18.63,-23.97
2006229,Melbourne City v Macarthur FC,1,44:50.7,44:54.9,4.2,2380,Melbourne City,chaotic,chaotic,-19.62,24.16,-46.32,11.4
2006229,Melbourne City v Macarthur FC,1,44:54.9,44:57.8,2.9,2380,Melbourne City,direct,defending_direct,-45.57,11.46,1.58,12.77
2006229,Melbourne City v Macarthur FC,1,44:57.8,44:58.7,0.9,1804,Macarthur FC,chaotic,chaotic,-1.79,-12.82,1.61,-13.68
2006229,Melbourne City v Macarthur FC,1,44:58.7,45:00.1,1.4,2380,Melbourne City,chaotic,chaotic,-1.52,13.69,7.11,10.83
2006229,Melbourne City v Macarthur FC,1,45:00.1,45:01.6,1.5,1804,Macarthur FC,chaotic,chaotic,-7.31,-10.65,1.95,-8.99
2006229,Melbourne City v Macarthur FC,1,45:01.6,45:04.5,2.9,2380,Melbourne City,chaotic,chaotic,-2.45,9.06,7.96,19.84
2006229,Melbourne City v Macarthur FC,1,45:04.5,45:05.8,1.3,1804,Macarthur FC,chaotic,chaotic,-7.5,-20.06,9.67,-20.22
2006229,Melbourne City v Macarthur FC,1,45:05.8,45:07.5,1.7,2380,Melbourne City,create,medium_block,-10.7,19.99,-19.98,14.71
2006229,Melbourne City v Macarthur FC,1,45:07.5,45:14.3,6.8,2380,Melbourne City,build_up,high_block,-20.4,14.5,-23.12,-22.68
2006229,Melbourne City v Macarthur FC,1,45:20.7,45:30.9,10.2,1804,Macarthur FC,create,medium_block,1.62,31.71,5.03,-8.68
2006229,Melbourne City v Macarthur FC,1,46:05.4,46:06.4,1.0,1804,Macarthur FC,set_play,defending_set_play,15.49,-7.14,29.32,3.13
2006229,Melbourne City v Macarthur FC,1,46:37.0,46:38.0,1.0,2380,Melbourne City,direct,defending_direct,,,-21.49,-15.05
2006229,Melbourne City v Macarthur FC,1,47:16.6,47:28.0,11.4,1804,Macarthur FC,set_play,defending_set_play,-4.67,22.43,,
2006229,Melbourne City v Macarthur FC,2,45:00.0,45:00.2,0.2,1804,Macarthur FC,create,medium_block,6.75,-1.73,6.69,-1.74
2006229,Melbourne City v Macarthur FC,2,45:00.2,45:07.8,7.6,2380,Melbourne City,create,medium_block,-6.64,1.65,24.76,17.68
2006229,Melbourne City v Macarthur FC,2,45:07.8,45:10.2,2.4,1804,Macarthur FC,chaotic,chaotic,-24.99,-17.95,-9.68,-16.48
2006229,Melbourne City v Macarthur FC,2,45:10.2,45:11.0,0.8,2380,Melbourne City,finish,low_block,9.4,16.73,8.97,19.09
2006229,Melbourne City v Macarthur FC,2,45:11.0,45:18.5,7.5,2380,Melbourne City,create,medium_block,8.86,19.36,-19.91,18.94
2006229,Melbourne City v Macarthur FC,2,45:18.5,45:24.4,5.9,2380,Melbourne City,build_up,high_block,-20.55,17.75,-20.21,24.06
2006229,Melbourne City v Macarthur FC,2,45:24.4,45:24.7,0.3,2380,Melbourne City,create,medium_block,-19.98,24.25,-19.31,24.47
2006229,Melbourne City v Macarthur FC,2,45:24.7,45:27.3,2.6,2380,Melbourne City,direct,defending_direct,-18.37,24.73,19.93,27.02
2006229,Melbourne City v Macarthur FC,2,45:27.3,45:28.9,1.6,2380,Melbourne City,create,medium_block,20.48,27.15,18.88,26.03
2006229,Melbourne City v Macarthur FC,2,45:28.9,45:58.3,29.4,2380,Melbourne City,finish,low_block,18.78,25.55,25.22,-31.82
2006229,Melbourne City v Macarthur FC,2,46:10.0,46:16.3,6.3,1804,Macarthur FC,chaotic,chaotic,-36.21,33.95,-11.96,-9.72
2006229,Melbourne City v Macarthur FC,2,46:16.3,46:29.2,12.9,2380,Melbourne City,finish,low_block,11.82,10.44,40.94,22.57
2006229,Melbourne City v Macarthur FC,2,46:29.2,46:37.4,8.2,1804,Macarthur FC,build_up,high_block,-41.41,-22.42,-20.15,-13.83
2006229,Melbourne City v Macarthur FC,2,46:37.4,46:56.3,18.9,1804,Macarthur FC,create,medium_block,-19.24,-11.84,24.46,5.5
2006229,Melbourne City v Macarthur FC,2,46:56.3,47:01.8,5.5,2380,Melbourne City,build_up,high_block,-25.32,-5.6,-20.7,8.08
2006229,Melbourne City v Macarthur FC,2,47:01.8,47:03.1,1.3,2380,Melbourne City,create,medium_block,-19.7,8.94,-8.28,17.69
2006229,Melbourne City v Macarthur FC,2,47:03.1,47:04.5,1.4,1804,Macarthur FC,finish,low_block,7.9,-18.37,5.39,-21.73
2006229,Melbourne City v Macarthur FC,2,47:04.5,47:24.7,20.2,1804,Macarthur FC,create,medium_block,4.88,-21.63,10.79,26.88
2006229,Melbourne City v Macarthur FC,2,47:24.7,47:25.7,1.0,2380,Melbourne City,chaotic,chaotic,-10.95,-27.23,-3.93,-31.06
2006229,Melbourne City v Macarthur FC,2,47:29.2,47:40.4,11.2,1804,Macarthur FC,create,medium_block,-4.43,33.35,13.84,-27.26
2006229,Melbourne City v Macarthur FC,2,47:40.4,48:29.8,49.4,1804,Macarthur FC,finish,low_block,13.94,-26.94,5.01,-30.36
2006229,Melbourne City v Macarthur FC,2,48:29.8,48:33.2,3.4,1804,Macarthur FC,create,medium_block,4.31,-30.59,-19.13,-24.93
2006229,Melbourne City v Macarthur FC,2,48:33.2,48:37.3,4.1,1804,Macarthur FC,build_up,high_block,-20.08,-24.2,-20.61,2.63
2006229,Melbourne City v Macarthur FC,2,48:37.3,48:55.7,18.4,1804,Macarthur FC,create,medium_block,-19.92,3.28,4.23,-33.04
2006229,Melbourne City v Macarthur FC,2,48:55.7,49:04.2,8.5,2380,Melbourne City,create,medium_block,-4.19,33.04,-18.98,15.72
2006229,Melbourne City v Macarthur FC,2,49:04.2,49:06.3,2.1,2380,Melbourne City,build_up,high_block,-20.17,15.46,-20.69,23.42
2006229,Melbourne City v Macarthur FC,2,49:06.3,49:11.5,5.2,2380,Melbourne City,create,medium_block,-19.95,24.67,-9.87,32.12
2006229,Melbourne City v Macarthur FC,2,49:14.6,49:17.5,2.9,1804,Macarthur FC,chaotic,chaotic,14.02,-34.34,16.91,-21.39
2006229,Melbourne City v Macarthur FC,2,49:42.5,49:47.7,5.2,1804,Macarthur FC,set_play,defending_set_play,12.4,-11.32,-38.8,9.81
2006229,Melbourne City v Macarthur FC,2,49:47.7,49:55.0,7.3,2380,Melbourne City,chaotic,chaotic,-38.48,10.31,-9.18,29.67
2006229,Melbourne City v Macarthur FC,2,49:55.0,50:03.1,8.1,1804,Macarthur FC,finish,low_block,8.97,-29.77,21.35,-35.25
2006229,Melbourne City v Macarthur FC,2,50:11.6,50:14.2,2.6,1804,Macarthur FC,finish,low_block,15.51,-32.06,5.27,-26.03
2006229,Melbourne City v Macarthur FC,2,50:14.2,50:34.3,20.1,1804,Macarthur FC,create,medium_block,5.17,-25.87,5.0,18.06
2006229,Melbourne City v Macarthur FC,2,50:34.3,50:41.3,7.0,1804,Macarthur FC,finish,low_block,5.06,17.85,32.77,27.66
2006229,Melbourne City v Macarthur FC,2,50:41.3,50:51.3,10.0,2380,Melbourne City,build_up,high_block,-33.11,-27.33,-36.03,0.13
2006229,Melbourne City v Macarthur FC,2,51:13.2,51:18.2,5.0,1804,Macarthur FC,finish,low_block,46.48,-32.13,48.33,-11.62
2006229,Melbourne City v Macarthur FC,2,51:53.1,51:57.9,4.8,2380,Melbourne City,direct,defending_direct,-43.93,5.48,2.27,-1.67
2006229,Melbourne City v Macarthur FC,2,51:57.9,52:09.9,12.0,2380,Melbourne City,create,medium_block,2.14,-1.95,16.42,-3.6
2006229,Melbourne City v Macarthur FC,2,52:09.9,52:11.9,2.0,2380,Melbourne City,finish,low_block,16.47,-3.85,17.07,-4.85
2006229,Melbourne City v Macarthur FC,2,52:11.9,52:17.5,5.6,2380,Melbourne City,create,medium_block,16.96,-4.96,6.03,7.82
2006229,Melbourne City v Macarthur FC,2,52:17.5,52:32.0,14.5,1804,Macarthur FC,transition,defending_transition,-5.84,-8.29,48.82,1.9
2006229,Melbourne City v Macarthur FC,2,53:22.4,53:25.9,3.5,2380,Melbourne City,build_up,high_block,-48.72,-2.61,-20.2,-0.4
2006229,Melbourne City v Macarthur FC,2,53:25.9,53:33.4,7.5,2380,Melbourne City,create,medium_block,-17.76,-1.48,23.36,27.26
2006229,Melbourne City v Macarthur FC,2,53:33.4,53:38.0,4.6,2380,Melbourne City,finish,low_block,24.13,27.52,52.08,6.45
2006229,Melbourne City v Macarthur FC,2,54:07.2,54:11.5,4.3,1804,Macarthur FC,create,medium_block,-30.7,-8.61,-12.73,11.67
2006229,Melbourne City v Macarthur FC,2,54:11.5,54:13.5,2.0,2380,Melbourne City,finish,low_block,12.8,-11.88,6.84,-6.18
2006229,Melbourne City v Macarthur FC,2,54:13.5,54:20.2,6.7,2380,Melbourne City,create,medium_block,5.76,-5.15,13.12,26.26
2006229,Melbourne City v Macarthur FC,2,54:20.2,54:25.2,5.0,2380,Melbourne City,finish,low_block,13.69,26.28,27.89,32.56
2006229,Melbourne City v Macarthur FC,2,54:35.4,54:48.2,12.8,2380,Melbourne City,create,medium_block,12.48,33.53,5.81,25.41
2006229,Melbourne City v Macarthur FC,2,55:03.5,55:07.5,4.0,2380,Melbourne City,create,medium_block,14.16,32.87,-19.16,25.56
2006229,Melbourne City v Macarthur FC,2,55:07.5,55:46.6,39.1,2380,Melbourne City,build_up,high_block,-20.27,24.43,-20.37,-27.24
2006229,Melbourne City v Macarthur FC,2,55:46.6,55:51.8,5.2,2380,Melbourne City,create,medium_block,-19.45,-27.08,19.24,-23.59
2006229,Melbourne City v Macarthur FC,2,55:51.8,55:56.2,4.4,2380,Melbourne City,finish,low_block,20.45,-24.2,43.12,-19.68
2006229,Melbourne City v Macarthur FC,2,56:02.7,56:16.5,13.8,2380,Melbourne City,finish,low_block,33.24,-34.01,5.48,11.77
2006229,Melbourne City v Macarthur FC,2,56:16.5,56:17.9,1.4,2380,Melbourne City,create,medium_block,5.07,12.99,4.92,17.5
2006229,Melbourne City v Macarthur FC,2,56:17.9,56:23.0,5.1,2380,Melbourne City,finish,low_block,5.41,17.98,28.61,13.08
2006229,Melbourne City v Macarthur FC,2,56:23.0,56:23.9,0.9,1804,Macarthur FC,build_up,high_block,-28.42,-13.59,-20.13,-21.14
2006229,Melbourne City v Macarthur FC,2,56:23.9,56:27.8,3.9,1804,Macarthur FC,create,medium_block,-19.21,-22.09,-19.53,-16.59
2006229,Melbourne City v Macarthur FC,2,56:27.8,56:38.2,10.4,1804,Macarthur FC,build_up,high_block,-20.15,-15.84,-21.74,-14.85
2006229,Melbourne City v Macarthur FC,2,56:38.2,56:39.4,1.2,1804,Macarthur FC,create,medium_block,-19.98,-15.35,-0.95,-17.62
2006229,Melbourne City v Macarthur FC,2,56:39.4,56:45.0,5.6,2380,Melbourne City,create,medium_block,0.53,17.72,18.3,24.06
2006229,Melbourne City v Macarthur FC,2,56:45.0,56:46.0,1.0,2380,Melbourne City,finish,low_block,19.0,23.95,24.5,23.06
2006229,Melbourne City v Macarthur FC,2,57:53.1,58:05.5,12.4,2380,Melbourne City,set_play,defending_set_play,26.19,21.54,5.05,20.58
2006229,Melbourne City v Macarthur FC,2,58:05.5,58:17.9,12.4,2380,Melbourne City,create,medium_block,3.91,19.76,31.44,22.7
2006229,Melbourne City v Macarthur FC,2,58:34.5,58:41.6,7.1,1804,Macarthur FC,build_up,high_block,,,-20.43,-27.33
2006229,Melbourne City v Macarthur FC,2,58:41.6,58:41.8,0.2,1804,Macarthur FC,create,medium_block,-19.84,-27.27,-19.37,-27.15
2006229,Melbourne City v Macarthur FC,2,58:41.8,58:45.9,4.1,2380,Melbourne City,finish,low_block,19.05,26.97,5.01,19.87
2006229,Melbourne City v Macarthur FC,2,58:45.9,58:49.7,3.8,2380,Melbourne City,create,medium_block,3.94,19.46,-19.44,7.93
2006229,Melbourne City v Macarthur FC,2,58:49.7,59:04.1,14.4,2380,Melbourne City,build_up,high_block,-20.48,7.06,-24.49,-35.3
2006229,Melbourne City v Macarthur FC,2,59:16.2,59:18.5,2.3,2380,Melbourne City,chaotic,chaotic,,,-40.83,-28.4
2006229,Melbourne City v Macarthur FC,2,59:18.5,59:21.0,2.5,2380,Melbourne City,direct,defending_direct,-40.33,-28.48,-3.48,-24.89
2006229,Melbourne City v Macarthur FC,2,59:21.0,59:25.9,4.9,1804,Macarthur FC,create,medium_block,3.52,25.04,11.96,-0.53
2006229,Melbourne City v Macarthur FC,2,59:25.9,59:28.8,2.9,1804,Macarthur FC,finish,low_block,11.81,-1.01,7.33,-1.09
2006229,Melbourne City v Macarthur FC,2,59:28.8,59:35.8,7.0,1804,Macarthur FC,create,medium_block,6.95,-0.51,8.19,25.61
2006229,Melbourne City v Macarthur FC,2,59:35.8,59:43.9,8.1,2380,Melbourne City,transition,defending_transition,-8.16,-25.64,48.55,-8.41
2006229,Melbourne City v Macarthur FC,2,60:08.0,60:10.5,2.5,1804,Macarthur FC,create,medium_block,,,-12.26,-10.61
2006229,Melbourne City v Macarthur FC,2,60:10.5,60:14.3,3.8,2380,Melbourne City,chaotic,chaotic,12.71,10.55,29.93,-10.35
2006229,Melbourne City v Macarthur FC,2,60:14.3,60:18.4,4.1,1804,Macarthur FC,chaotic,chaotic,-30.46,10.7,-11.95,20.65
2006229,Melbourne City v Macarthur FC,2,60:18.4,60:24.7,6.3,2380,Melbourne City,finish,low_block,11.79,-20.94,10.02,-24.65
2006229,Melbourne City v Macarthur FC,2,60:24.7,60:42.7,18.0,2380,Melbourne City,create,medium_block,10.81,-25.74,17.54,-27.65
2006229,Melbourne City v Macarthur FC,2,60:42.7,61:04.2,21.5,2380,Melbourne City,finish,low_block,17.99,-27.57,51.02,0.52
2006229,Melbourne City v Macarthur FC,2,61:52.9,61:56.9,4.0,2380,Melbourne City,set_play,defending_set_play,50.01,-32.93,46.76,1.45
2006229,Melbourne City v Macarthur FC,2,63:26.2,63:26.8,0.6,1804,Macarthur FC,create,medium_block,-15.35,-25.86,-9.78,-26.93
2006229,Melbourne City v Macarthur FC,2,63:26.8,63:30.5,3.7,1804,Macarthur FC,chaotic,chaotic,-7.76,-26.41,38.26,-8.18
2006229,Melbourne City v Macarthur FC,2,63:30.5,63:46.0,15.5,2380,Melbourne City,build_up,high_block,-38.52,7.97,-20.68,30.11
2006229,Melbourne City v Macarthur FC,2,63:46.0,63:47.4,1.4,2380,Melbourne City,create,medium_block,-19.42,30.05,-6.39,29.81
2006229,Melbourne City v Macarthur FC,2,63:47.4,63:54.6,7.2,1804,Macarthur FC,chaotic,chaotic,5.89,-29.44,36.96,9.28
2006229,Melbourne City v Macarthur FC,2,63:54.6,63:58.1,3.5,2380,Melbourne City,build_up,high_block,-36.91,-9.57,-20.41,-12.44
2006229,Melbourne City v Macarthur FC,2,63:58.1,64:02.3,4.2,2380,Melbourne City,create,medium_block,-19.57,-11.54,-0.57,12.7
2006229,Melbourne City v Macarthur FC,2,64:17.3,64:26.6,9.3,2380,Melbourne City,create,medium_block,,,17.04,-24.42
2006229,Melbourne City v Macarthur FC,2,64:26.6,64:45.6,19.0,2380,Melbourne City,finish,low_block,17.43,-25.25,-39.96,-13.82
2006229,Melbourne City v Macarthur FC,2,64:45.6,64:49.4,3.8,2380,Melbourne City,chaotic,chaotic,39.93,14.33,46.33,10.34
2006229,Melbourne City v Macarthur FC,2,64:49.4,65:04.7,15.3,1804,Macarthur FC,transition,defending_transition,-45.53,-9.04,44.8,22.79
2006229,Melbourne City v Macarthur FC,2,65:04.7,65:09.5,4.8,2380,Melbourne City,build_up,high_block,-44.53,-22.35,-20.38,1.35
2006229,Melbourne City v Macarthur FC,2,65:09.5,65:11.8,2.3,2380,Melbourne City,create,medium_block,-19.37,2.05,-6.63,13.38
2006229,Melbourne City v Macarthur FC,2,65:11.8,65:12.1,0.3,1804,Macarthur FC,finish,low_block,6.17,-13.68,5.36,-14.29
2006229,Melbourne City v Macarthur FC,2,65:12.1,65:21.5,9.4,1804,Macarthur FC,create,medium_block,5.02,-14.61,5.0,9.42
2006229,Melbourne City v Macarthur FC,2,65:21.5,65:23.4,1.9,1804,Macarthur FC,finish,low_block,6.23,9.24,7.29,9.99
2006229,Melbourne City v Macarthur FC,2,65:23.4,65:48.5,25.1,1804,Macarthur FC,create,medium_block,7.11,10.24,3.63,15.79
2006229,Melbourne City v Macarthur FC,2,65:48.5,65:51.2,2.7,2380,Melbourne City,create,medium_block,-4.39,-15.46,-19.64,-10.21
2006229,Melbourne City v Macarthur FC,2,65:51.2,66:06.6,15.4,2380,Melbourne City,build_up,high_block,-20.02,-10.16,-20.33,24.17
2006229,Melbourne City v Macarthur FC,2,66:06.6,66:09.6,3.0,2380,Melbourne City,create,medium_block,-19.29,25.47,-10.9,26.72
2006229,Melbourne City v Macarthur FC,2,66:09.6,66:10.5,0.9,1804,Macarthur FC,finish,low_block,10.19,-26.77,5.65,-27.54
2006229,Melbourne City v Macarthur FC,2,66:10.5,66:37.8,27.3,1804,Macarthur FC,create,medium_block,5.27,-27.58,-19.04,18.0
2006229,Melbourne City v Macarthur FC,2,66:37.8,66:44.5,6.7,1804,Macarthur FC,build_up,high_block,-20.31,17.29,-20.18,-18.93
2006229,Melbourne City v Macarthur FC,2,66:44.5,66:56.1,11.6,1804,Macarthur FC,create,medium_block,-19.89,-19.28,16.5,-28.19
2006229,Melbourne City v Macarthur FC,2,66:56.1,67:06.1,10.0,1804,Macarthur FC,finish,low_block,17.14,-28.82,5.1,-15.56
2006229,Melbourne City v Macarthur FC,2,67:06.1,67:19.9,13.8,1804,Macarthur FC,create,medium_block,4.9,-15.08,13.62,18.15
2006229,Melbourne City v Macarthur FC,2,67:19.9,67:22.0,2.1,2380,Melbourne City,chaotic,chaotic,-13.34,-17.13,5.85,-6.81
2006229,Melbourne City v Macarthur FC,2,67:22.0,67:28.0,6.0,1804,Macarthur FC,create,medium_block,-6.04,6.6,22.22,-19.1
2006229,Melbourne City v Macarthur FC,2,67:28.0,67:34.0,6.0,1804,Macarthur FC,finish,low_block,22.7,-18.77,46.67,-5.33
2006229,Melbourne City v Macarthur FC,2,67:34.0,67:35.0,1.0,2380,Melbourne City,chaotic,chaotic,-46.34,5.21,-41.51,11.99
2006229,Melbourne City v Macarthur FC,2,67:43.8,67:56.2,12.4,1804,Macarthur FC,create,medium_block,21.46,-30.68,10.72,33.11
2006229,Melbourne City v Macarthur FC,2,67:56.2,68:00.0,3.8,1804,Macarthur FC,finish,low_block,10.75,33.01,-13.27,-32.23
